id,orderkey,orderdate,deliverydate,storekey,quantity,currencycode,exchangerate,productkey,productcode,productname,brand,color,weight,weightunit,price,cost,categorykey,categoryname,subcategorykey,subcategoryname,customerkey,gender,firstname,lastname,city,zipcode,birthday,age,vehicle_year,car
12461,58801413,2016-08-10,2016-08-10,255,1,EUR,0.89413,1577,602007,SV DVD Recorder L200 ,Southridge Video,Black,4,pounds,219,72.56,6,"Music, Movies and Audio Books",602,Movie DVD,542471,Female,Anja,Herrmann,Miltenberg,63887,1991-09-06,29,1992,Chrysler
12462,58801413,2016-08-10,2016-08-10,255,3,EUR,0.89413,1627,602057,Contoso DVD 48 DVD Storage Binder M50 ,Contoso,Black,25,pounds,17.99,8.27,6,"Music, Movies and Audio Books",602,Movie DVD,542471,Female,Anja,Herrmann,Miltenberg,63887,1991-09-06,29,1992,Chrysler
12463,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2093,804009,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Blue,3.4,pounds,508,258.99,8,Home Appliances,808,Fans,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12464,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2093,804009,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Blue,3.4,pounds,508,258.99,8,Home Appliances,805,Coffee Machines,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12465,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2093,804009,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Blue,3.4,pounds,508,258.99,8,Home Appliances,802,Refrigerators,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12466,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2093,804009,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Blue,3.4,pounds,508,258.99,8,Home Appliances,807,Air Conditioners,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12467,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2093,804009,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Blue,3.4,pounds,508,258.99,8,Home Appliances,804,Water Heaters,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12468,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2093,804009,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Blue,3.4,pounds,508,258.99,8,Home Appliances,806,Lamps,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12469,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2093,804009,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Blue,3.4,pounds,508,258.99,8,Home Appliances,801,Washers & Dryers,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12470,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2093,804009,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Blue,3.4,pounds,508,258.99,8,Home Appliances,803,Microwaves,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12471,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2005,803023,Fabrikam Microwave 0.9CuFt E0900 ,Fabrikam,Red,26,pounds,99.99,50.98,8,Home Appliances,808,Fans,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12472,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2005,803023,Fabrikam Microwave 0.9CuFt E0900 ,Fabrikam,Red,26,pounds,99.99,50.98,8,Home Appliances,805,Coffee Machines,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12473,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2005,803023,Fabrikam Microwave 0.9CuFt E0900 ,Fabrikam,Red,26,pounds,99.99,50.98,8,Home Appliances,802,Refrigerators,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12474,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2005,803023,Fabrikam Microwave 0.9CuFt E0900 ,Fabrikam,Red,26,pounds,99.99,50.98,8,Home Appliances,807,Air Conditioners,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12475,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2005,803023,Fabrikam Microwave 0.9CuFt E0900 ,Fabrikam,Red,26,pounds,99.99,50.98,8,Home Appliances,804,Water Heaters,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12476,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2005,803023,Fabrikam Microwave 0.9CuFt E0900 ,Fabrikam,Red,26,pounds,99.99,50.98,8,Home Appliances,806,Lamps,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12477,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2005,803023,Fabrikam Microwave 0.9CuFt E0900 ,Fabrikam,Red,26,pounds,99.99,50.98,8,Home Appliances,801,Washers & Dryers,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12478,58801439,2016-08-10,2016-08-10,40,1,AUD,1.29202,2005,803023,Fabrikam Microwave 0.9CuFt E0900 ,Fabrikam,Red,26,pounds,99.99,50.98,8,Home Appliances,803,Microwaves,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12479,58801439,2016-08-10,2016-08-10,40,2,AUD,1.29202,1632,602062,Contoso DVD 48 DVD Storage Binder M50 ,Contoso,Silver,30,pounds,17.99,8.27,6,"Music, Movies and Audio Books",602,Movie DVD,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12480,58801439,2016-08-10,2016-08-10,40,5,AUD,1.29202,67,106002,NT tooth Stereo Headphones E52 ,Northwind Traders,Black,6.6,ounces,25.69,13.1,1,Audio,101,MP4&MP3,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12481,58801439,2016-08-10,2016-08-10,40,5,AUD,1.29202,67,106002,NT tooth Stereo Headphones E52 ,Northwind Traders,Black,6.6,ounces,25.69,13.1,1,Audio,106,Bluetooth Headphones,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12482,58801439,2016-08-10,2016-08-10,40,5,AUD,1.29202,67,106002,NT tooth Stereo Headphones E52 ,Northwind Traders,Black,6.6,ounces,25.69,13.1,1,Audio,104,Recording Pen,156701,Female,Alana,Poulson,Greengrove,2250,1984-04-15,36,2000,Citroen
12483,58900028,2016-08-11,2016-08-11,440,3,USD,1.00000,70,106005,NT Wireless tooth Stereo Headphones E102 ,Northwind Traders,Silver,9.6,ounces,47.95,22.05,1,Audio,101,MP4&MP3,1275617,Female,Elvira,Gentry,Peoria,61602,1952-03-02,68,2001,Oldsmobile
12484,58900028,2016-08-11,2016-08-11,440,3,USD,1.00000,70,106005,NT Wireless tooth Stereo Headphones E102 ,Northwind Traders,Silver,9.6,ounces,47.95,22.05,1,Audio,106,Bluetooth Headphones,1275617,Female,Elvira,Gentry,Peoria,61602,1952-03-02,68,2001,Oldsmobile
12485,58900028,2016-08-11,2016-08-11,440,3,USD,1.00000,70,106005,NT Wireless tooth Stereo Headphones E102 ,Northwind Traders,Silver,9.6,ounces,47.95,22.05,1,Audio,104,Recording Pen,1275617,Female,Elvira,Gentry,Peoria,61602,1952-03-02,68,2001,Oldsmobile
12486,58900103,2016-08-11,2016-08-11,420,1,GBP,0.77143,2112,804028,Contoso Water Heater 4.0GPM M1250 ,Contoso ,Red,95,pounds,791,363.75,8,Home Appliances,808,Fans,1037430,Female,Sophia,Gallagher,Kingsbridge,TQ7 6JS,1944-01-08,77,1999,Land
12487,58900103,2016-08-11,2016-08-11,420,1,GBP,0.77143,2112,804028,Contoso Water Heater 4.0GPM M1250 ,Contoso ,Red,95,pounds,791,363.75,8,Home Appliances,805,Coffee Machines,1037430,Female,Sophia,Gallagher,Kingsbridge,TQ7 6JS,1944-01-08,77,1999,Land
12488,58900103,2016-08-11,2016-08-11,420,1,GBP,0.77143,2112,804028,Contoso Water Heater 4.0GPM M1250 ,Contoso ,Red,95,pounds,791,363.75,8,Home Appliances,802,Refrigerators,1037430,Female,Sophia,Gallagher,Kingsbridge,TQ7 6JS,1944-01-08,77,1999,Land
12489,58900103,2016-08-11,2016-08-11,420,1,GBP,0.77143,2112,804028,Contoso Water Heater 4.0GPM M1250 ,Contoso ,Red,95,pounds,791,363.75,8,Home Appliances,807,Air Conditioners,1037430,Female,Sophia,Gallagher,Kingsbridge,TQ7 6JS,1944-01-08,77,1999,Land
12490,58900103,2016-08-11,2016-08-11,420,1,GBP,0.77143,2112,804028,Contoso Water Heater 4.0GPM M1250 ,Contoso ,Red,95,pounds,791,363.75,8,Home Appliances,804,Water Heaters,1037430,Female,Sophia,Gallagher,Kingsbridge,TQ7 6JS,1944-01-08,77,1999,Land
12491,58900103,2016-08-11,2016-08-11,420,1,GBP,0.77143,2112,804028,Contoso Water Heater 4.0GPM M1250 ,Contoso ,Red,95,pounds,791,363.75,8,Home Appliances,806,Lamps,1037430,Female,Sophia,Gallagher,Kingsbridge,TQ7 6JS,1944-01-08,77,1999,Land
12492,58900103,2016-08-11,2016-08-11,420,1,GBP,0.77143,2112,804028,Contoso Water Heater 4.0GPM M1250 ,Contoso ,Red,95,pounds,791,363.75,8,Home Appliances,801,Washers & Dryers,1037430,Female,Sophia,Gallagher,Kingsbridge,TQ7 6JS,1944-01-08,77,1999,Land
12493,58900103,2016-08-11,2016-08-11,420,1,GBP,0.77143,2112,804028,Contoso Water Heater 4.0GPM M1250 ,Contoso ,Red,95,pounds,791,363.75,8,Home Appliances,803,Microwaves,1037430,Female,Sophia,Gallagher,Kingsbridge,TQ7 6JS,1944-01-08,77,1999,Land
12494,58900109,2016-08-11,2016-08-19,999999,1,USD,1.00000,371,301034,Adventure Works Laptop16 M1601 ,Adventure Works,White,6.5,pounds,599,275.46,3,Computers,304,Monitors,1735815,Male,Ronnie,Lemieux,Elkin,28621,1964-06-29,56,2008,Nissan
12495,58900109,2016-08-11,2016-08-19,999999,1,USD,1.00000,371,301034,Adventure Works Laptop16 M1601 ,Adventure Works,White,6.5,pounds,599,275.46,3,Computers,308,Computers Accessories,1735815,Male,Ronnie,Lemieux,Elkin,28621,1964-06-29,56,2008,Nissan
12496,58900109,2016-08-11,2016-08-19,999999,1,USD,1.00000,371,301034,Adventure Works Laptop16 M1601 ,Adventure Works,White,6.5,pounds,599,275.46,3,Computers,301,Laptops,1735815,Male,Ronnie,Lemieux,Elkin,28621,1964-06-29,56,2008,Nissan
12497,58900109,2016-08-11,2016-08-19,999999,1,USD,1.00000,371,301034,Adventure Works Laptop16 M1601 ,Adventure Works,White,6.5,pounds,599,275.46,3,Computers,305,Projectors & Screens,1735815,Male,Ronnie,Lemieux,Elkin,28621,1964-06-29,56,2008,Nissan
12498,58900109,2016-08-11,2016-08-19,999999,1,USD,1.00000,371,301034,Adventure Works Laptop16 M1601 ,Adventure Works,White,6.5,pounds,599,275.46,3,Computers,306,"Printers, Scanners & Fax",1735815,Male,Ronnie,Lemieux,Elkin,28621,1964-06-29,56,2008,Nissan
12499,58900109,2016-08-11,2016-08-19,999999,1,USD,1.00000,371,301034,Adventure Works Laptop16 M1601 ,Adventure Works,White,6.5,pounds,599,275.46,3,Computers,303,Desktops,1735815,Male,Ronnie,Lemieux,Elkin,28621,1964-06-29,56,2008,Nissan
12500,58900133,2016-08-11,2016-08-11,90,2,CAD,1.30539,148,201033,"Adventure Works 52"" LCD HDTV X590 ",Adventure Works,Brown,32.4,pounds,2899.99,960.82,2,TV and Video,201,Televisions,386551,Female,Mary,Hammock,Malartic,J0Y 1Z0,1938-10-06,82,2005,Mazda
12501,58900133,2016-08-11,2016-08-11,90,2,CAD,1.30539,148,201033,"Adventure Works 52"" LCD HDTV X590 ",Adventure Works,Brown,32.4,pounds,2899.99,960.82,2,TV and Video,205,Car Video,386551,Female,Mary,Hammock,Malartic,J0Y 1Z0,1938-10-06,82,2005,Mazda
12502,58900133,2016-08-11,2016-08-11,90,2,CAD,1.30539,148,201033,"Adventure Works 52"" LCD HDTV X590 ",Adventure Works,Brown,32.4,pounds,2899.99,960.82,2,TV and Video,203,Home Theater System,386551,Female,Mary,Hammock,Malartic,J0Y 1Z0,1938-10-06,82,2005,Mazda
12503,58900133,2016-08-11,2016-08-11,90,2,CAD,1.30539,148,201033,"Adventure Works 52"" LCD HDTV X590 ",Adventure Works,Brown,32.4,pounds,2899.99,960.82,2,TV and Video,202,VCD & DVD,386551,Female,Mary,Hammock,Malartic,J0Y 1Z0,1938-10-06,82,2005,Mazda
12504,58900142,2016-08-11,2016-08-19,999999,1,GBP,0.77143,2110,804026,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Red,24,pounds,1475,488.7,8,Home Appliances,808,Fans,1011663,Female,Morgan,Lowe,Keeston,SA62 2RQ,1941-07-02,79,2007,Toyota
12505,58900142,2016-08-11,2016-08-19,999999,1,GBP,0.77143,2110,804026,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Red,24,pounds,1475,488.7,8,Home Appliances,805,Coffee Machines,1011663,Female,Morgan,Lowe,Keeston,SA62 2RQ,1941-07-02,79,2007,Toyota
12506,58900142,2016-08-11,2016-08-19,999999,1,GBP,0.77143,2110,804026,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Red,24,pounds,1475,488.7,8,Home Appliances,802,Refrigerators,1011663,Female,Morgan,Lowe,Keeston,SA62 2RQ,1941-07-02,79,2007,Toyota
12507,58900142,2016-08-11,2016-08-19,999999,1,GBP,0.77143,2110,804026,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Red,24,pounds,1475,488.7,8,Home Appliances,807,Air Conditioners,1011663,Female,Morgan,Lowe,Keeston,SA62 2RQ,1941-07-02,79,2007,Toyota
12508,58900142,2016-08-11,2016-08-19,999999,1,GBP,0.77143,2110,804026,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Red,24,pounds,1475,488.7,8,Home Appliances,804,Water Heaters,1011663,Female,Morgan,Lowe,Keeston,SA62 2RQ,1941-07-02,79,2007,Toyota
12509,58900142,2016-08-11,2016-08-19,999999,1,GBP,0.77143,2110,804026,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Red,24,pounds,1475,488.7,8,Home Appliances,806,Lamps,1011663,Female,Morgan,Lowe,Keeston,SA62 2RQ,1941-07-02,79,2007,Toyota
12510,58900142,2016-08-11,2016-08-19,999999,1,GBP,0.77143,2110,804026,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Red,24,pounds,1475,488.7,8,Home Appliances,801,Washers & Dryers,1011663,Female,Morgan,Lowe,Keeston,SA62 2RQ,1941-07-02,79,2007,Toyota
12511,58900142,2016-08-11,2016-08-19,999999,1,GBP,0.77143,2110,804026,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Red,24,pounds,1475,488.7,8,Home Appliances,803,Microwaves,1011663,Female,Morgan,Lowe,Keeston,SA62 2RQ,1941-07-02,79,2007,Toyota
12512,58900142,2016-08-11,2016-08-19,999999,3,GBP,0.77143,162,201047,"Adventure Works 52"" LCD HDTV X790W ",Adventure Works,Black,49.2,pounds,1592.2,527.53,2,TV and Video,201,Televisions,1011663,Female,Morgan,Lowe,Keeston,SA62 2RQ,1941-07-02,79,2007,Toyota
12513,58900142,2016-08-11,2016-08-19,999999,3,GBP,0.77143,162,201047,"Adventure Works 52"" LCD HDTV X790W ",Adventure Works,Black,49.2,pounds,1592.2,527.53,2,TV and Video,205,Car Video,1011663,Female,Morgan,Lowe,Keeston,SA62 2RQ,1941-07-02,79,2007,Toyota
12514,58900142,2016-08-11,2016-08-19,999999,3,GBP,0.77143,162,201047,"Adventure Works 52"" LCD HDTV X790W ",Adventure Works,Black,49.2,pounds,1592.2,527.53,2,TV and Video,203,Home Theater System,1011663,Female,Morgan,Lowe,Keeston,SA62 2RQ,1941-07-02,79,2007,Toyota
12515,58900142,2016-08-11,2016-08-19,999999,3,GBP,0.77143,162,201047,"Adventure Works 52"" LCD HDTV X790W ",Adventure Works,Black,49.2,pounds,1592.2,527.53,2,TV and Video,202,VCD & DVD,1011663,Female,Morgan,Lowe,Keeston,SA62 2RQ,1941-07-02,79,2007,Toyota
12516,58900187,2016-08-11,2016-08-21,999999,1,GBP,0.77143,1615,602045,SV DVD 15-Inch Player Portable L200 ,Southridge Video,White,13,pounds,289.99,96.08,6,"Music, Movies and Audio Books",602,Movie DVD,1144550,Female,Yasmin,Clayton,Dougarie,KA27 0HD,1944-04-16,76,2000,Suzuki
12517,58900213,2016-08-11,2016-08-11,290,2,EUR,0.89662,455,303040,WWI Desktop PC2.33 X2330 ,Wide World Importers,White,,pounds,919,304.48,3,Computers,304,Monitors,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12518,58900213,2016-08-11,2016-08-11,290,2,EUR,0.89662,455,303040,WWI Desktop PC2.33 X2330 ,Wide World Importers,White,,pounds,919,304.48,3,Computers,308,Computers Accessories,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12519,58900213,2016-08-11,2016-08-11,290,2,EUR,0.89662,455,303040,WWI Desktop PC2.33 X2330 ,Wide World Importers,White,,pounds,919,304.48,3,Computers,301,Laptops,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12520,58900213,2016-08-11,2016-08-11,290,2,EUR,0.89662,455,303040,WWI Desktop PC2.33 X2330 ,Wide World Importers,White,,pounds,919,304.48,3,Computers,305,Projectors & Screens,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12521,58900213,2016-08-11,2016-08-11,290,2,EUR,0.89662,455,303040,WWI Desktop PC2.33 X2330 ,Wide World Importers,White,,pounds,919,304.48,3,Computers,306,"Printers, Scanners & Fax",747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12522,58900213,2016-08-11,2016-08-11,290,2,EUR,0.89662,455,303040,WWI Desktop PC2.33 X2330 ,Wide World Importers,White,,pounds,919,304.48,3,Computers,303,Desktops,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12523,58900213,2016-08-11,2016-08-11,290,5,EUR,0.89662,1255,406009,Contoso General Carrying Case E304 ,Contoso,White,3.6,ounces,19.99,10.19,4,Cameras and camcorders ,402,Digital SLR Cameras,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12524,58900213,2016-08-11,2016-08-11,290,5,EUR,0.89662,1255,406009,Contoso General Carrying Case E304 ,Contoso,White,3.6,ounces,19.99,10.19,4,Cameras and camcorders ,405,Camcorders,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12525,58900213,2016-08-11,2016-08-11,290,5,EUR,0.89662,1255,406009,Contoso General Carrying Case E304 ,Contoso,White,3.6,ounces,19.99,10.19,4,Cameras and camcorders ,401,Digital Cameras,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12526,58900213,2016-08-11,2016-08-11,290,5,EUR,0.89662,1255,406009,Contoso General Carrying Case E304 ,Contoso,White,3.6,ounces,19.99,10.19,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12527,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2098,804014,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Green,22.2,pounds,508,258.99,8,Home Appliances,808,Fans,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12528,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2098,804014,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Green,22.2,pounds,508,258.99,8,Home Appliances,805,Coffee Machines,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12529,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2098,804014,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Green,22.2,pounds,508,258.99,8,Home Appliances,802,Refrigerators,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12530,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2098,804014,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Green,22.2,pounds,508,258.99,8,Home Appliances,807,Air Conditioners,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12531,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2098,804014,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Green,22.2,pounds,508,258.99,8,Home Appliances,804,Water Heaters,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12532,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2098,804014,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Green,22.2,pounds,508,258.99,8,Home Appliances,806,Lamps,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12533,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2098,804014,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Green,22.2,pounds,508,258.99,8,Home Appliances,801,Washers & Dryers,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12534,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2098,804014,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Green,22.2,pounds,508,258.99,8,Home Appliances,803,Microwaves,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12535,58900213,2016-08-11,2016-08-11,290,7,EUR,0.89662,150,201035,"Adventure Works 40"" LCD HDTV M690 ",Adventure Works,Black,49.6,pounds,1184.97,392.6,2,TV and Video,201,Televisions,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12536,58900213,2016-08-11,2016-08-11,290,7,EUR,0.89662,150,201035,"Adventure Works 40"" LCD HDTV M690 ",Adventure Works,Black,49.6,pounds,1184.97,392.6,2,TV and Video,205,Car Video,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12537,58900213,2016-08-11,2016-08-11,290,7,EUR,0.89662,150,201035,"Adventure Works 40"" LCD HDTV M690 ",Adventure Works,Black,49.6,pounds,1184.97,392.6,2,TV and Video,203,Home Theater System,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12538,58900213,2016-08-11,2016-08-11,290,7,EUR,0.89662,150,201035,"Adventure Works 40"" LCD HDTV M690 ",Adventure Works,Black,49.6,pounds,1184.97,392.6,2,TV and Video,202,VCD & DVD,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12539,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,65,104020,WWI 2GB Spy Video Recorder Pen M300 ,Wide World Importers,Purple,30,grams,181,83.24,1,Audio,101,MP4&MP3,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12540,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,65,104020,WWI 2GB Spy Video Recorder Pen M300 ,Wide World Importers,Purple,30,grams,181,83.24,1,Audio,106,Bluetooth Headphones,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12541,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,65,104020,WWI 2GB Spy Video Recorder Pen M300 ,Wide World Importers,Purple,30,grams,181,83.24,1,Audio,104,Recording Pen,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12542,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2095,804011,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Green,4.9,pounds,1475,488.7,8,Home Appliances,808,Fans,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12543,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2095,804011,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Green,4.9,pounds,1475,488.7,8,Home Appliances,805,Coffee Machines,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12544,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2095,804011,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Green,4.9,pounds,1475,488.7,8,Home Appliances,802,Refrigerators,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12545,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2095,804011,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Green,4.9,pounds,1475,488.7,8,Home Appliances,807,Air Conditioners,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12546,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2095,804011,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Green,4.9,pounds,1475,488.7,8,Home Appliances,804,Water Heaters,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12547,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2095,804011,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Green,4.9,pounds,1475,488.7,8,Home Appliances,806,Lamps,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12548,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2095,804011,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Green,4.9,pounds,1475,488.7,8,Home Appliances,801,Washers & Dryers,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12549,58900213,2016-08-11,2016-08-11,290,3,EUR,0.89662,2095,804011,Contoso Water Heater 7.2GPM X1800 ,Contoso ,Green,4.9,pounds,1475,488.7,8,Home Appliances,803,Microwaves,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12550,58900213,2016-08-11,2016-08-11,290,10,EUR,0.89662,1909,802013,Fabrikam Refrigerator 24.7CuFt X9800 ,Fabrikam,Silver,209,pounds,3199.99,1060.22,8,Home Appliances,808,Fans,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12551,58900213,2016-08-11,2016-08-11,290,10,EUR,0.89662,1909,802013,Fabrikam Refrigerator 24.7CuFt X9800 ,Fabrikam,Silver,209,pounds,3199.99,1060.22,8,Home Appliances,805,Coffee Machines,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
12552,58900213,2016-08-11,2016-08-11,290,10,EUR,0.89662,1909,802013,Fabrikam Refrigerator 24.7CuFt X9800 ,Fabrikam,Silver,209,pounds,3199.99,1060.22,8,Home Appliances,802,Refrigerators,747645,Female,Maria Pia,Mancini,Sant'Andrea Apostolo,83029,1939-02-27,81,1996,Proton
