id,orderkey,orderdate,deliverydate,storekey,quantity,currencycode,exchangerate,productkey,productcode,productname,brand,color,weight,weightunit,price,cost,categorykey,categoryname,subcategorykey,subcategoryname,customerkey,gender,firstname,lastname,city,zipcode,birthday,age,vehicle_year,car
209,37700027,2016-01-12,2016-01-12,390,3,GBP,0.69288,2089,804005,Contoso Water Heater 1.5GPM E0800 ,Contoso ,White,8.3,pounds,257.5,131.28,8,Home Appliances,806,Lamps,1147345,Female,Alexandra,Saunders,Picket Post,BH24 9UD,1955-02-27,65,2004,GMC
210,37700027,2016-01-12,2016-01-12,390,3,GBP,0.69288,2089,804005,Contoso Water Heater 1.5GPM E0800 ,Contoso ,White,8.3,pounds,257.5,131.28,8,Home Appliances,801,Washers & Dryers,1147345,Female,Alexandra,Saunders,Picket Post,BH24 9UD,1955-02-27,65,2004,GMC
211,37700027,2016-01-12,2016-01-12,390,3,GBP,0.69288,2089,804005,Contoso Water Heater 1.5GPM E0800 ,Contoso ,White,8.3,pounds,257.5,131.28,8,Home Appliances,803,Microwaves,1147345,Female,Alexandra,Saunders,Picket Post,BH24 9UD,1955-02-27,65,2004,GMC
212,37700027,2016-01-12,2016-01-12,390,1,GBP,0.69288,1652,602082,Contoso DVD 12-Inch Player Portable M400 ,Contoso,Silver,50,pounds,179.99,82.77,6,"Music, Movies and Audio Books",602,Movie DVD,1147345,Female,Alexandra,Saunders,Picket Post,BH24 9UD,1955-02-27,65,2004,GMC
213,37700027,2016-01-12,2016-01-12,390,2,GBP,0.69288,1606,602036,SV DVD 9-Inch Player Portable M300 ,Southridge Video,Silver,4,pounds,159.99,73.57,6,"Music, Movies and Audio Books",602,Movie DVD,1147345,Female,Alexandra,Saunders,Picket Post,BH24 9UD,1955-02-27,65,2004,GMC
214,37700081,2016-01-12,2016-01-12,72,1,CAD,1.41842,1595,602025,SV DVD 60 DVD Storage Binder L20 ,Southridge Video,Red,4,pounds,22.89,7.58,6,"Music, Movies and Audio Books",602,Movie DVD,387469,Male,Christopher,Thomas,Toronto,M3H 4J1,1980-02-14,40,2005,Cadillac
215,37700114,2016-01-12,2016-01-12,320,9,EUR,0.92285,57,104012,WWI 1GB Digital Voice Recorder Pen E100 ,Wide World Importers,Black,30,grams,156,79.53,1,Audio,101,MP4&MP3,846282,Female,Cornelie,Andriesse,Hoensbroek,6431 TC,1959-05-24,61,2011,Audi
216,37700114,2016-01-12,2016-01-12,320,9,EUR,0.92285,57,104012,WWI 1GB Digital Voice Recorder Pen E100 ,Wide World Importers,Black,30,grams,156,79.53,1,Audio,106,Bluetooth Headphones,846282,Female,Cornelie,Andriesse,Hoensbroek,6431 TC,1959-05-24,61,2011,Audi
217,37700114,2016-01-12,2016-01-12,320,9,EUR,0.92285,57,104012,WWI 1GB Digital Voice Recorder Pen E100 ,Wide World Importers,Black,30,grams,156,79.53,1,Audio,104,Recording Pen,846282,Female,Cornelie,Andriesse,Hoensbroek,6431 TC,1959-05-24,61,2011,Audi
218,37700172,2016-01-12,2016-01-12,290,3,EUR,0.92285,1594,602024,SV DVD 38 DVD Storage Binder E25 ,Southridge Video,Red,4,pounds,9.99,5.09,6,"Music, Movies and Audio Books",602,Movie DVD,787777,Female,Licia,Marino,Beffi,67020,1981-08-25,39,2012,Holden
219,37700172,2016-01-12,2016-01-12,290,2,EUR,0.92285,147,201032,"Adventure Works 52"" LCD HDTV X590 ",Adventure Works,White,43,pounds,2899.99,960.82,2,TV and Video,201,Televisions,787777,Female,Licia,Marino,Beffi,67020,1981-08-25,39,2012,Holden
220,37700172,2016-01-12,2016-01-12,290,2,EUR,0.92285,147,201032,"Adventure Works 52"" LCD HDTV X590 ",Adventure Works,White,43,pounds,2899.99,960.82,2,TV and Video,205,Car Video,787777,Female,Licia,Marino,Beffi,67020,1981-08-25,39,2012,Holden
221,37700172,2016-01-12,2016-01-12,290,2,EUR,0.92285,147,201032,"Adventure Works 52"" LCD HDTV X590 ",Adventure Works,White,43,pounds,2899.99,960.82,2,TV and Video,203,Home Theater System,787777,Female,Licia,Marino,Beffi,67020,1981-08-25,39,2012,Holden
222,37700172,2016-01-12,2016-01-12,290,2,EUR,0.92285,147,201032,"Adventure Works 52"" LCD HDTV X590 ",Adventure Works,White,43,pounds,2899.99,960.82,2,TV and Video,202,VCD & DVD,787777,Female,Licia,Marino,Beffi,67020,1981-08-25,39,2012,Holden
223,37700199,2016-01-12,2016-01-12,630,2,USD,1.00000,162,201047,"Adventure Works 52"" LCD HDTV X790W ",Adventure Works,Black,49.2,pounds,1592.2,527.53,2,TV and Video,201,Televisions,1917384,Male,Arsi,Tuuri,Randall,56475,1994-07-13,26,1998,Rolls-Royce
224,37700199,2016-01-12,2016-01-12,630,2,USD,1.00000,162,201047,"Adventure Works 52"" LCD HDTV X790W ",Adventure Works,Black,49.2,pounds,1592.2,527.53,2,TV and Video,205,Car Video,1917384,Male,Arsi,Tuuri,Randall,56475,1994-07-13,26,1998,Rolls-Royce
225,37700199,2016-01-12,2016-01-12,630,2,USD,1.00000,162,201047,"Adventure Works 52"" LCD HDTV X790W ",Adventure Works,Black,49.2,pounds,1592.2,527.53,2,TV and Video,203,Home Theater System,1917384,Male,Arsi,Tuuri,Randall,56475,1994-07-13,26,1998,Rolls-Royce
226,37700199,2016-01-12,2016-01-12,630,2,USD,1.00000,162,201047,"Adventure Works 52"" LCD HDTV X790W ",Adventure Works,Black,49.2,pounds,1592.2,527.53,2,TV and Video,202,VCD & DVD,1917384,Male,Arsi,Tuuri,Randall,56475,1994-07-13,26,1998,Rolls-Royce
227,37700278,2016-01-12,2016-01-12,420,9,GBP,0.69288,161,201046,"Adventure Works 52"" LCD HDTV X790W ",Adventure Works,Silver,11.1,pounds,1592.2,527.53,2,TV and Video,201,Televisions,1061419,Male,Samuel,Sinclair,Wincobank,S9 7GX,1951-09-10,69,2015,Ford
228,37700278,2016-01-12,2016-01-12,420,9,GBP,0.69288,161,201046,"Adventure Works 52"" LCD HDTV X790W ",Adventure Works,Silver,11.1,pounds,1592.2,527.53,2,TV and Video,205,Car Video,1061419,Male,Samuel,Sinclair,Wincobank,S9 7GX,1951-09-10,69,2015,Ford
229,37700278,2016-01-12,2016-01-12,420,9,GBP,0.69288,161,201046,"Adventure Works 52"" LCD HDTV X790W ",Adventure Works,Silver,11.1,pounds,1592.2,527.53,2,TV and Video,203,Home Theater System,1061419,Male,Samuel,Sinclair,Wincobank,S9 7GX,1951-09-10,69,2015,Ford
230,37700278,2016-01-12,2016-01-12,420,9,GBP,0.69288,161,201046,"Adventure Works 52"" LCD HDTV X790W ",Adventure Works,Silver,11.1,pounds,1592.2,527.53,2,TV and Video,202,VCD & DVD,1061419,Male,Samuel,Sinclair,Wincobank,S9 7GX,1951-09-10,69,2015,Ford
231,37700278,2016-01-12,2016-01-12,420,1,GBP,0.69288,2113,804029,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Red,30.1,pounds,508,258.99,8,Home Appliances,808,Fans,1061419,Male,Samuel,Sinclair,Wincobank,S9 7GX,1951-09-10,69,2015,Ford
232,37700278,2016-01-12,2016-01-12,420,1,GBP,0.69288,2113,804029,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Red,30.1,pounds,508,258.99,8,Home Appliances,805,Coffee Machines,1061419,Male,Samuel,Sinclair,Wincobank,S9 7GX,1951-09-10,69,2015,Ford
233,37700278,2016-01-12,2016-01-12,420,1,GBP,0.69288,2113,804029,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Red,30.1,pounds,508,258.99,8,Home Appliances,802,Refrigerators,1061419,Male,Samuel,Sinclair,Wincobank,S9 7GX,1951-09-10,69,2015,Ford
234,37700278,2016-01-12,2016-01-12,420,1,GBP,0.69288,2113,804029,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Red,30.1,pounds,508,258.99,8,Home Appliances,807,Air Conditioners,1061419,Male,Samuel,Sinclair,Wincobank,S9 7GX,1951-09-10,69,2015,Ford
235,37700278,2016-01-12,2016-01-12,420,1,GBP,0.69288,2113,804029,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Red,30.1,pounds,508,258.99,8,Home Appliances,804,Water Heaters,1061419,Male,Samuel,Sinclair,Wincobank,S9 7GX,1951-09-10,69,2015,Ford
236,37700278,2016-01-12,2016-01-12,420,1,GBP,0.69288,2113,804029,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Red,30.1,pounds,508,258.99,8,Home Appliances,806,Lamps,1061419,Male,Samuel,Sinclair,Wincobank,S9 7GX,1951-09-10,69,2015,Ford
237,37700278,2016-01-12,2016-01-12,420,1,GBP,0.69288,2113,804029,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Red,30.1,pounds,508,258.99,8,Home Appliances,801,Washers & Dryers,1061419,Male,Samuel,Sinclair,Wincobank,S9 7GX,1951-09-10,69,2015,Ford
238,37700278,2016-01-12,2016-01-12,420,1,GBP,0.69288,2113,804029,Contoso Water Heater 2.6GPM E0900 ,Contoso ,Red,30.1,pounds,508,258.99,8,Home Appliances,803,Microwaves,1061419,Male,Samuel,Sinclair,Wincobank,S9 7GX,1951-09-10,69,2015,Ford
239,37700406,2016-01-12,2016-01-12,400,2,GBP,0.69288,54,104009,WWI 4GB Video Recording Pen X200 ,Wide World Importers,Red,30,grams,296,98.07,1,Audio,101,MP4&MP3,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
240,37700406,2016-01-12,2016-01-12,400,2,GBP,0.69288,54,104009,WWI 4GB Video Recording Pen X200 ,Wide World Importers,Red,30,grams,296,98.07,1,Audio,106,Bluetooth Headphones,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
241,37700406,2016-01-12,2016-01-12,400,2,GBP,0.69288,54,104009,WWI 4GB Video Recording Pen X200 ,Wide World Importers,Red,30,grams,296,98.07,1,Audio,104,Recording Pen,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
242,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,1471,504002,The Phone Company Microsoft Windows Mobile M200 ,The Phone Company,Black,5.6,ounces,229,105.31,5,Cell phones,503,Touch Screen Phones ,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
243,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,1471,504002,The Phone Company Microsoft Windows Mobile M200 ,The Phone Company,Black,5.6,ounces,229,105.31,5,Cell phones,504,Smart phones & PDAs ,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
244,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,1471,504002,The Phone Company Microsoft Windows Mobile M200 ,The Phone Company,Black,5.6,ounces,229,105.31,5,Cell phones,505,Cell phones Accessories,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
245,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,1471,504002,The Phone Company Microsoft Windows Mobile M200 ,The Phone Company,Black,5.6,ounces,229,105.31,5,Cell phones,501,Home & Office Phones,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
246,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,709,306068,Proseware Mobile Receipt and Document Scanner M200 ,Proseware,White,7.4,pounds,116,53.34,3,Computers,304,Monitors,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
247,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,709,306068,Proseware Mobile Receipt and Document Scanner M200 ,Proseware,White,7.4,pounds,116,53.34,3,Computers,308,Computers Accessories,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
248,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,709,306068,Proseware Mobile Receipt and Document Scanner M200 ,Proseware,White,7.4,pounds,116,53.34,3,Computers,301,Laptops,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
249,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,709,306068,Proseware Mobile Receipt and Document Scanner M200 ,Proseware,White,7.4,pounds,116,53.34,3,Computers,305,Projectors & Screens,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
250,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,709,306068,Proseware Mobile Receipt and Document Scanner M200 ,Proseware,White,7.4,pounds,116,53.34,3,Computers,306,"Printers, Scanners & Fax",1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
251,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,709,306068,Proseware Mobile Receipt and Document Scanner M200 ,Proseware,White,7.4,pounds,116,53.34,3,Computers,303,Desktops,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
252,37700406,2016-01-12,2016-01-12,400,2,GBP,0.69288,431,303016,Adventure Works Desktop PC1.80 ED180 ,Adventure Works,Brown,,pounds,369,188.13,3,Computers,304,Monitors,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
253,37700406,2016-01-12,2016-01-12,400,2,GBP,0.69288,431,303016,Adventure Works Desktop PC1.80 ED180 ,Adventure Works,Brown,,pounds,369,188.13,3,Computers,308,Computers Accessories,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
254,37700406,2016-01-12,2016-01-12,400,2,GBP,0.69288,431,303016,Adventure Works Desktop PC1.80 ED180 ,Adventure Works,Brown,,pounds,369,188.13,3,Computers,301,Laptops,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
255,37700406,2016-01-12,2016-01-12,400,2,GBP,0.69288,431,303016,Adventure Works Desktop PC1.80 ED180 ,Adventure Works,Brown,,pounds,369,188.13,3,Computers,305,Projectors & Screens,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
256,37700406,2016-01-12,2016-01-12,400,2,GBP,0.69288,431,303016,Adventure Works Desktop PC1.80 ED180 ,Adventure Works,Brown,,pounds,369,188.13,3,Computers,306,"Printers, Scanners & Fax",1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
257,37700406,2016-01-12,2016-01-12,400,2,GBP,0.69288,431,303016,Adventure Works Desktop PC1.80 ED180 ,Adventure Works,Brown,,pounds,369,188.13,3,Computers,303,Desktops,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
258,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,1083,402040,"Contoso SLR Camera 35"" M358 ",Contoso,Silver,4.4,pounds,358,164.63,4,Cameras and camcorders ,402,Digital SLR Cameras,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
259,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,1083,402040,"Contoso SLR Camera 35"" M358 ",Contoso,Silver,4.4,pounds,358,164.63,4,Cameras and camcorders ,405,Camcorders,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
260,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,1083,402040,"Contoso SLR Camera 35"" M358 ",Contoso,Silver,4.4,pounds,358,164.63,4,Cameras and camcorders ,401,Digital Cameras,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
261,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,1083,402040,"Contoso SLR Camera 35"" M358 ",Contoso,Silver,4.4,pounds,358,164.63,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
262,37700406,2016-01-12,2016-01-12,400,2,GBP,0.69288,1495,504026,The Phone Company Smart phones 6-LINE SCREEN M21 ,The Phone Company,White,4.3,ounces,230,105.77,5,Cell phones,503,Touch Screen Phones ,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
263,37700406,2016-01-12,2016-01-12,400,2,GBP,0.69288,1495,504026,The Phone Company Smart phones 6-LINE SCREEN M21 ,The Phone Company,White,4.3,ounces,230,105.77,5,Cell phones,504,Smart phones & PDAs ,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
264,37700406,2016-01-12,2016-01-12,400,2,GBP,0.69288,1495,504026,The Phone Company Smart phones 6-LINE SCREEN M21 ,The Phone Company,White,4.3,ounces,230,105.77,5,Cell phones,505,Cell phones Accessories,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
265,37700406,2016-01-12,2016-01-12,400,2,GBP,0.69288,1495,504026,The Phone Company Smart phones 6-LINE SCREEN M21 ,The Phone Company,White,4.3,ounces,230,105.77,5,Cell phones,501,Home & Office Phones,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
266,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,1679,701019,MGS Hand Games for kids E300 ,Tailspin Toys,Silver,1.8,pounds,5.5,2.8,7,Games and Toys,701,Boxed Games,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
267,37700406,2016-01-12,2016-01-12,400,3,GBP,0.69288,1679,701019,MGS Hand Games for kids E300 ,Tailspin Toys,Silver,1.8,pounds,5.5,2.8,7,Games and Toys,702,Download Games,1193049,Female,Hollie,Palmer,Brinsworth,S60 6WF,1985-02-27,35,1993,Seat
268,37700445,2016-01-12,2016-01-12,630,2,USD,1.00000,1577,602007,SV DVD Recorder L200 ,Southridge Video,Black,4,pounds,219,72.56,6,"Music, Movies and Audio Books",602,Movie DVD,1730900,Male,Gerald,Jacobs,San Francisco,94143,1991-06-20,29,2012,Acura
269,37700445,2016-01-12,2016-01-12,630,2,USD,1.00000,1624,602054,Contoso DVD Recorder L220 ,Contoso,White,22,pounds,219,72.56,6,"Music, Movies and Audio Books",602,Movie DVD,1730900,Male,Gerald,Jacobs,San Francisco,94143,1991-06-20,29,2012,Acura
270,37700445,2016-01-12,2016-01-12,630,5,USD,1.00000,1464,503057,Contoso Touch Screen Phones 5-Wire/On-wall M508 ,Contoso,Black,4.8,ounces,258,118.65,5,Cell phones,503,Touch Screen Phones ,1730900,Male,Gerald,Jacobs,San Francisco,94143,1991-06-20,29,2012,Acura
271,37700445,2016-01-12,2016-01-12,630,5,USD,1.00000,1464,503057,Contoso Touch Screen Phones 5-Wire/On-wall M508 ,Contoso,Black,4.8,ounces,258,118.65,5,Cell phones,504,Smart phones & PDAs ,1730900,Male,Gerald,Jacobs,San Francisco,94143,1991-06-20,29,2012,Acura
272,37700445,2016-01-12,2016-01-12,630,5,USD,1.00000,1464,503057,Contoso Touch Screen Phones 5-Wire/On-wall M508 ,Contoso,Black,4.8,ounces,258,118.65,5,Cell phones,505,Cell phones Accessories,1730900,Male,Gerald,Jacobs,San Francisco,94143,1991-06-20,29,2012,Acura
273,37700445,2016-01-12,2016-01-12,630,5,USD,1.00000,1464,503057,Contoso Touch Screen Phones 5-Wire/On-wall M508 ,Contoso,Black,4.8,ounces,258,118.65,5,Cell phones,501,Home & Office Phones,1730900,Male,Gerald,Jacobs,San Francisco,94143,1991-06-20,29,2012,Acura
274,37700445,2016-01-12,2016-01-12,630,5,USD,1.00000,657,306016,Proseware Duplex Scanner M200 ,Proseware,Black,15,pounds,149,68.52,3,Computers,304,Monitors,1730900,Male,Gerald,Jacobs,San Francisco,94143,1991-06-20,29,2012,Acura
275,37700445,2016-01-12,2016-01-12,630,5,USD,1.00000,657,306016,Proseware Duplex Scanner M200 ,Proseware,Black,15,pounds,149,68.52,3,Computers,308,Computers Accessories,1730900,Male,Gerald,Jacobs,San Francisco,94143,1991-06-20,29,2012,Acura
276,37700445,2016-01-12,2016-01-12,630,5,USD,1.00000,657,306016,Proseware Duplex Scanner M200 ,Proseware,Black,15,pounds,149,68.52,3,Computers,301,Laptops,1730900,Male,Gerald,Jacobs,San Francisco,94143,1991-06-20,29,2012,Acura
277,37700445,2016-01-12,2016-01-12,630,5,USD,1.00000,657,306016,Proseware Duplex Scanner M200 ,Proseware,Black,15,pounds,149,68.52,3,Computers,305,Projectors & Screens,1730900,Male,Gerald,Jacobs,San Francisco,94143,1991-06-20,29,2012,Acura
278,37700445,2016-01-12,2016-01-12,630,5,USD,1.00000,657,306016,Proseware Duplex Scanner M200 ,Proseware,Black,15,pounds,149,68.52,3,Computers,306,"Printers, Scanners & Fax",1730900,Male,Gerald,Jacobs,San Francisco,94143,1991-06-20,29,2012,Acura
279,37700445,2016-01-12,2016-01-12,630,5,USD,1.00000,657,306016,Proseware Duplex Scanner M200 ,Proseware,Black,15,pounds,149,68.52,3,Computers,303,Desktops,1730900,Male,Gerald,Jacobs,San Francisco,94143,1991-06-20,29,2012,Acura
280,37700478,2016-01-12,2016-01-12,660,4,USD,1.00000,997,401054,A. Datum SLR-like Digital Camera M400 ,A. Datum,Silver,5.4,ounces,196.9,90.55,4,Cameras and camcorders ,402,Digital SLR Cameras,1695432,Female,Irma,Walker,Waukesha,53188,1936-01-13,85,2004,Fiat
281,37700478,2016-01-12,2016-01-12,660,4,USD,1.00000,997,401054,A. Datum SLR-like Digital Camera M400 ,A. Datum,Silver,5.4,ounces,196.9,90.55,4,Cameras and camcorders ,405,Camcorders,1695432,Female,Irma,Walker,Waukesha,53188,1936-01-13,85,2004,Fiat
282,37700478,2016-01-12,2016-01-12,660,4,USD,1.00000,997,401054,A. Datum SLR-like Digital Camera M400 ,A. Datum,Silver,5.4,ounces,196.9,90.55,4,Cameras and camcorders ,401,Digital Cameras,1695432,Female,Irma,Walker,Waukesha,53188,1936-01-13,85,2004,Fiat
283,37700478,2016-01-12,2016-01-12,660,4,USD,1.00000,997,401054,A. Datum SLR-like Digital Camera M400 ,A. Datum,Silver,5.4,ounces,196.9,90.55,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,1695432,Female,Irma,Walker,Waukesha,53188,1936-01-13,85,2004,Fiat
284,37700491,2016-01-12,2016-01-18,999999,3,EUR,0.92285,97,106032,WWI Stereo tooth Headphones E1000 ,Wide World Importers,Green,1,pounds,67.4,34.36,1,Audio,101,MP4&MP3,522279,Female,Susanne,Muench,Grafenau,94481,2001-04-07,19,2007,Mercedes-Benz
285,37700491,2016-01-12,2016-01-18,999999,3,EUR,0.92285,97,106032,WWI Stereo tooth Headphones E1000 ,Wide World Importers,Green,1,pounds,67.4,34.36,1,Audio,106,Bluetooth Headphones,522279,Female,Susanne,Muench,Grafenau,94481,2001-04-07,19,2007,Mercedes-Benz
286,37700491,2016-01-12,2016-01-18,999999,3,EUR,0.92285,97,106032,WWI Stereo tooth Headphones E1000 ,Wide World Importers,Green,1,pounds,67.4,34.36,1,Audio,104,Recording Pen,522279,Female,Susanne,Muench,Grafenau,94481,2001-04-07,19,2007,Mercedes-Benz
287,37700491,2016-01-12,2016-01-18,999999,2,EUR,0.92285,1631,602061,Contoso DVD 55DVD Storage Binder M56 ,Contoso,Black,29,pounds,12.66,5.82,6,"Music, Movies and Audio Books",602,Movie DVD,522279,Female,Susanne,Muench,Grafenau,94481,2001-04-07,19,2007,Mercedes-Benz
288,37700568,2016-01-12,2016-01-12,660,3,USD,1.00000,62,104017,WWI 2GB Spy Video Recorder Pen M300 ,Wide World Importers,White,2.2,ounces,181,83.24,1,Audio,101,MP4&MP3,1521098,Female,Rosalba,Broadnax,Tacoma,98408,1938-05-09,82,2010,Honda
289,37700568,2016-01-12,2016-01-12,660,3,USD,1.00000,62,104017,WWI 2GB Spy Video Recorder Pen M300 ,Wide World Importers,White,2.2,ounces,181,83.24,1,Audio,106,Bluetooth Headphones,1521098,Female,Rosalba,Broadnax,Tacoma,98408,1938-05-09,82,2010,Honda
290,37700568,2016-01-12,2016-01-12,660,3,USD,1.00000,62,104017,WWI 2GB Spy Video Recorder Pen M300 ,Wide World Importers,White,2.2,ounces,181,83.24,1,Audio,104,Recording Pen,1521098,Female,Rosalba,Broadnax,Tacoma,98408,1938-05-09,82,2010,Honda
291,37700568,2016-01-12,2016-01-12,660,1,USD,1.00000,945,401002,A. Datum Rangefinder Digital Camera X200 ,A. Datum,Black,18,pounds,200,66.26,4,Cameras and camcorders ,402,Digital SLR Cameras,1521098,Female,Rosalba,Broadnax,Tacoma,98408,1938-05-09,82,2010,Honda
292,37700568,2016-01-12,2016-01-12,660,1,USD,1.00000,945,401002,A. Datum Rangefinder Digital Camera X200 ,A. Datum,Black,18,pounds,200,66.26,4,Cameras and camcorders ,405,Camcorders,1521098,Female,Rosalba,Broadnax,Tacoma,98408,1938-05-09,82,2010,Honda
293,37700568,2016-01-12,2016-01-12,660,1,USD,1.00000,945,401002,A. Datum Rangefinder Digital Camera X200 ,A. Datum,Black,18,pounds,200,66.26,4,Cameras and camcorders ,401,Digital Cameras,1521098,Female,Rosalba,Broadnax,Tacoma,98408,1938-05-09,82,2010,Honda
294,37700568,2016-01-12,2016-01-12,660,1,USD,1.00000,945,401002,A. Datum Rangefinder Digital Camera X200 ,A. Datum,Black,18,pounds,200,66.26,4,Cameras and camcorders ,406,Cameras & Camcorders Accessories,1521098,Female,Rosalba,Broadnax,Tacoma,98408,1938-05-09,82,2010,Honda
295,37700685,2016-01-12,2016-01-12,320,1,EUR,0.92285,1950,802054,Litware Refrigerator 1.7CuFt E120 ,Litware,Brown,120,pounds,129.99,66.27,8,Home Appliances,808,Fans,836862,Female,Anouck,Goosen,Rotterdam,3023 EE,1947-01-03,74,2010,Mazda
296,37700685,2016-01-12,2016-01-12,320,1,EUR,0.92285,1950,802054,Litware Refrigerator 1.7CuFt E120 ,Litware,Brown,120,pounds,129.99,66.27,8,Home Appliances,805,Coffee Machines,836862,Female,Anouck,Goosen,Rotterdam,3023 EE,1947-01-03,74,2010,Mazda
297,37700685,2016-01-12,2016-01-12,320,1,EUR,0.92285,1950,802054,Litware Refrigerator 1.7CuFt E120 ,Litware,Brown,120,pounds,129.99,66.27,8,Home Appliances,802,Refrigerators,836862,Female,Anouck,Goosen,Rotterdam,3023 EE,1947-01-03,74,2010,Mazda
298,37700685,2016-01-12,2016-01-12,320,1,EUR,0.92285,1950,802054,Litware Refrigerator 1.7CuFt E120 ,Litware,Brown,120,pounds,129.99,66.27,8,Home Appliances,807,Air Conditioners,836862,Female,Anouck,Goosen,Rotterdam,3023 EE,1947-01-03,74,2010,Mazda
299,37700685,2016-01-12,2016-01-12,320,1,EUR,0.92285,1950,802054,Litware Refrigerator 1.7CuFt E120 ,Litware,Brown,120,pounds,129.99,66.27,8,Home Appliances,804,Water Heaters,836862,Female,Anouck,Goosen,Rotterdam,3023 EE,1947-01-03,74,2010,Mazda
300,37700685,2016-01-12,2016-01-12,320,1,EUR,0.92285,1950,802054,Litware Refrigerator 1.7CuFt E120 ,Litware,Brown,120,pounds,129.99,66.27,8,Home Appliances,806,Lamps,836862,Female,Anouck,Goosen,Rotterdam,3023 EE,1947-01-03,74,2010,Mazda
301,37700685,2016-01-12,2016-01-12,320,1,EUR,0.92285,1950,802054,Litware Refrigerator 1.7CuFt E120 ,Litware,Brown,120,pounds,129.99,66.27,8,Home Appliances,801,Washers & Dryers,836862,Female,Anouck,Goosen,Rotterdam,3023 EE,1947-01-03,74,2010,Mazda
